SpeciesID	SpeciesName	Annotation
e_0095	SUL1 [cell envelope]	http://identifiers.org/sgd/S000000498
e_0095	SUL1 [cell envelope]	http://identifiers.org/uniprot/P38359
e_0096	PHO89 [cell envelope]	http://identifiers.org/kegg.genes/sce:YBR296C
e_0096	PHO89 [cell envelope]	http://identifiers.org/sgd/S000000500
e_0096	PHO89 [cell envelope]	http://identifiers.org/uniprot/P38361
e_0097	MAL31 [cell envelope]	http://identifiers.org/kegg.genes/sce:YBR298C
e_0097	MAL31 [cell envelope]	http://identifiers.org/sgd/S000000502
e_0097	MAL31 [cell envelope]	http://identifiers.org/uniprot/P38156
e_0098	MAL32 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YBR299W
e_0098	MAL32 [cytoplasm]	http://identifiers.org/sgd/S000000503
e_0098	MAL32 [cytoplasm]	http://identifiers.org/uniprot/P38158
e_0100	ILV6 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YCL009C
e_0100	ILV6 [mitochondrion]	http://identifiers.org/sgd/S000000515
e_0100	ILV6 [mitochondrion]	http://identifiers.org/uniprot/P25605
e_0101	LEU2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YCL018W
e_0101	LEU2 [cytoplasm]	http://identifiers.org/sgd/S000000523
e_0101	LEU2 [cytoplasm]	http://identifiers.org/uniprot/P04173
e_0102	AGP1 [cell envelope]	http://identifiers.org/kegg.genes/sce:YCL025C
e_0102	AGP1 [cell envelope]	http://identifiers.org/sgd/S000000530
e_0102	AGP1 [cell envelope]	http://identifiers.org/uniprot/P25376
e_0103	HIS4 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YCL030C
e_0103	HIS4 [cytoplasm]	http://identifiers.org/sgd/S000000535
e_0103	HIS4 [cytoplasm]	http://identifiers.org/uniprot/P00815
e_0104	GRX1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YCL035C
e_0104	GRX1 [cytoplasm]	http://identifiers.org/sgd/S000000540
e_0104	GRX1 [cytoplasm]	http://identifiers.org/uniprot/P25373
e_0105	ATG22 [vacuolar membrane]	http://identifiers.org/kegg.genes/sce:YCL038C
e_0105	ATG22 [vacuolar membrane]	http://identifiers.org/sgd/S000000543
e_0105	ATG22 [vacuolar membrane]	http://identifiers.org/uniprot/P25568
e_0106	GLK1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YCL040W
e_0106	GLK1 [cytoplasm]	http://identifiers.org/sgd/S000000545
e_0106	GLK1 [cytoplasm]	http://identifiers.org/uniprot/P17709
e_0107	APA1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YCL050C
e_0107	APA1 [cytoplasm]	http://identifiers.org/sgd/S000000555
e_0107	APA1 [cytoplasm]	http://identifiers.org/uniprot/P16550
e_0108	PBN1 [endoplasmic reticulum membrane]	http://identifiers.org/kegg.genes/sce:YCL052C
e_0108	PBN1 [endoplasmic reticulum membrane]	http://identifiers.org/sgd/S000000557
e_0108	PBN1 [endoplasmic reticulum membrane]	http://identifiers.org/uniprot/P25580
e_0109	CHA1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YCL064C
e_0109	CHA1 [cytoplasm]	http://identifiers.org/sgd/S000000569
e_0109	CHA1 [cytoplasm]	http://identifiers.org/uniprot/P25379
e_0110	VBA3 [vacuolar membrane]	http://identifiers.org/kegg.genes/sce:YCL069W
e_0110	VBA3 [vacuolar membrane]	http://identifiers.org/sgd/S000000574
e_0110	VBA3 [vacuolar membrane]	http://identifiers.org/uniprot/P25594
e_0111	CIT2 [peroxisome]	http://identifiers.org/kegg.genes/sce:YCR005C
e_0111	CIT2 [peroxisome]	http://identifiers.org/sgd/S000000598
e_0111	CIT2 [peroxisome]	http://identifiers.org/uniprot/P08679
e_0112	ADY2 [cell envelope]	http://identifiers.org/kegg.genes/sce:YCR010C
e_0112	ADY2 [cell envelope]	http://identifiers.org/sgd/S000000603
e_0112	ADY2 [cell envelope]	http://identifiers.org/uniprot/P25613
e_0113	PGK1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YCR012W
e_0113	PGK1 [cytoplasm]	http://identifiers.org/sgd/S000000605
e_0113	PGK1 [cytoplasm]	http://identifiers.org/uniprot/P00560
e_0114	SLM5 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YCR024C
e_0114	SLM5 [mitochondrion]	http://identifiers.org/sgd/S000000618
e_0114	SLM5 [mitochondrion]	http://identifiers.org/uniprot/P25345
e_0115	PMP1 [cell envelope]	http://identifiers.org/kegg.genes/sce:YCR024C-A
e_0115	PMP1 [cell envelope]	http://identifiers.org/sgd/S000000619
e_0115	PMP1 [cell envelope]	http://identifiers.org/uniprot/P32903
e_0116	FEN2 [cell envelope]	http://identifiers.org/kegg.genes/sce:YCR028C
e_0116	FEN2 [cell envelope]	http://identifiers.org/sgd/S000000623
e_0116	FEN2 [cell envelope]	http://identifiers.org/uniprot/P25621
e_0119	RBK1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YCR036W
e_0119	RBK1 [cytoplasm]	http://identifiers.org/sgd/S000000632
e_0119	RBK1 [cytoplasm]	http://identifiers.org/uniprot/P25332
e_0120	PHO87 [cell envelope]	http://identifiers.org/kegg.genes/sce:YCR037C
e_0120	PHO87 [cell envelope]	http://identifiers.org/sgd/S000000633
e_0120	PHO87 [cell envelope]	http://identifiers.org/uniprot/P25360
e_0122	THR4 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YCR053W
e_0122	THR4 [cytoplasm]	http://identifiers.org/sgd/S000000649
e_0122	THR4 [cytoplasm]	http://identifiers.org/uniprot/P16120
e_0123	ERS1 [vacuolar membrane]	http://identifiers.org/kegg.genes/sce:YCR075C
e_0123	ERS1 [vacuolar membrane]	http://identifiers.org/sgd/S000000671
e_0123	ERS1 [vacuolar membrane]	http://identifiers.org/uniprot/P17261
e_0124	TRX3 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YCR083W
e_0124	TRX3 [mitochondrion]	http://identifiers.org/sgd/S000000679
e_0124	TRX3 [mitochondrion]	http://identifiers.org/uniprot/P25372
e_0125	GIT1 [cell envelope]	http://identifiers.org/kegg.genes/sce:YCR098C
e_0125	GIT1 [cell envelope]	http://identifiers.org/sgd/S000000695
e_0125	GIT1 [cell envelope]	http://identifiers.org/uniprot/P25346
e_0126	ADH7 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YCR105W
e_0126	ADH7 [cytoplasm]	http://identifiers.org/sgd/S000000702
e_0126	ADH7 [cytoplasm]	http://identifiers.org/uniprot/P25377
e_0127	ATP16 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YDL004W
e_0127	ATP16 [mitochondrial membrane]	http://identifiers.org/sgd/S000002162
e_0127	ATP16 [mitochondrial membrane]	http://identifiers.org/uniprot/Q12165
e_0129	GPD1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL022W
e_0129	GPD1 [cytoplasm]	http://identifiers.org/sgd/S000002180
e_0129	GPD1 [cytoplasm]	http://identifiers.org/uniprot/Q00055
e_0130	SIR2 [nucleus]	http://identifiers.org/kegg.genes/sce:YDL042C
e_0130	SIR2 [nucleus]	http://identifiers.org/sgd/S000002200
e_0130	SIR2 [nucleus]	http://identifiers.org/uniprot/P06700
e_0131	FAD1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL045C
e_0131	FAD1 [cytoplasm]	http://identifiers.org/sgd/S000002203
e_0131	FAD1 [cytoplasm]	http://identifiers.org/uniprot/P38913
e_0133	SLC1 [lipid particle]	http://identifiers.org/kegg.genes/sce:YDL052C
e_0133	SLC1 [lipid particle]	http://identifiers.org/sgd/S000002210
e_0133	SLC1 [lipid particle]	http://identifiers.org/uniprot/P33333
e_0134	PSA1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL055C
e_0134	PSA1 [cytoplasm]	http://identifiers.org/sgd/S000002213
e_0134	PSA1 [cytoplasm]	http://identifiers.org/uniprot/P41940
e_0135	IDP1 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDL066W
e_0135	IDP1 [mitochondrion]	http://identifiers.org/sgd/S000002224
e_0135	IDP1 [mitochondrion]	http://identifiers.org/uniprot/P21954
e_0136	COX9 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YDL067C
e_0136	COX9 [mitochondrial membrane]	http://identifiers.org/sgd/S000002225
e_0136	COX9 [mitochondrial membrane]	http://identifiers.org/uniprot/P07255
e_0137	MDH3 [peroxisome]	http://identifiers.org/kegg.genes/sce:YDL078C
e_0137	MDH3 [peroxisome]	http://identifiers.org/sgd/S000002236
e_0137	MDH3 [peroxisome]	http://identifiers.org/uniprot/P32419
e_0138	THI3 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL080C
e_0138	THI3 [cytoplasm]	http://identifiers.org/sgd/S000002238
e_0138	THI3 [cytoplasm]	http://identifiers.org/uniprot/Q07471
e_0139	NDE2 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YDL085W
e_0139	NDE2 [mitochondrial membrane]	http://identifiers.org/sgd/S000002243
e_0139	NDE2 [mitochondrial membrane]	http://identifiers.org/uniprot/Q07500
e_0140	RAM1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL090C
e_0140	RAM1 [cytoplasm]	http://identifiers.org/sgd/S000002248
e_0140	RAM1 [cytoplasm]	http://identifiers.org/uniprot/P22007
e_0141	PMT5 [endoplasmic reticulum]	http://identifiers.org/kegg.genes/sce:YDL093W
e_0141	PMT5 [endoplasmic reticulum]	http://identifiers.org/sgd/S000002251
e_0141	PMT5 [endoplasmic reticulum]	http://identifiers.org/uniprot/P52867
e_0142	PMT1 [endoplasmic reticulum]	http://identifiers.org/kegg.genes/sce:YDL095W
e_0142	PMT1 [endoplasmic reticulum]	http://identifiers.org/sgd/S000002253
e_0142	PMT1 [endoplasmic reticulum]	http://identifiers.org/uniprot/P33775
e_0143	GET3 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL100C
e_0143	GET3 [cytoplasm]	http://identifiers.org/sgd/S000002258
e_0143	GET3 [cytoplasm]	http://identifiers.org/uniprot/Q12154
e_0144	QRI1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL103C
e_0144	QRI1 [cytoplasm]	http://identifiers.org/sgd/S000002261
e_0144	QRI1 [cytoplasm]	http://identifiers.org/uniprot/P43123
e_0145	LYS21 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDL131W
e_0145	LYS21 [mitochondrion]	http://identifiers.org/sgd/S000002289
e_0145	LYS21 [mitochondrion]	http://identifiers.org/uniprot/Q12122
e_0146	LYS21 [nucleus]	http://identifiers.org/kegg.genes/sce:YDL131W
e_0146	LYS21 [nucleus]	http://identifiers.org/sgd/S000002289
e_0146	LYS21 [nucleus]	http://identifiers.org/uniprot/Q12122
e_0147	BPL1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL141W
e_0147	BPL1 [cytoplasm]	http://identifiers.org/sgd/S000002300
e_0147	BPL1 [cytoplasm]	http://identifiers.org/uniprot/P48445
e_0149	SFA1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL168W
e_0149	SFA1 [cytoplasm]	http://identifiers.org/sgd/S000002327
e_0149	SFA1 [cytoplasm]	http://identifiers.org/uniprot/P32771
e_0150	GLT1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL171C
e_0150	GLT1 [cytoplasm]	http://identifiers.org/sgd/S000002330
e_0150	GLT1 [cytoplasm]	http://identifiers.org/uniprot/Q12680
e_0151	DLD1 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YDL174C
e_0151	DLD1 [mitochondrial membrane]	http://identifiers.org/sgd/S000002333
e_0151	DLD1 [mitochondrial membrane]	http://identifiers.org/uniprot/P32891
e_0152	DLD2 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDL178W
e_0152	DLD2 [mitochondrion]	http://identifiers.org/sgd/S000002337
e_0152	DLD2 [mitochondrion]	http://identifiers.org/uniprot/P46681
e_0153	LYS20 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDL182W
e_0153	LYS20 [mitochondrion]	http://identifiers.org/sgd/S000002341
e_0153	LYS20 [mitochondrion]	http://identifiers.org/uniprot/P48570
e_0154	LYS20 [nucleus]	http://identifiers.org/kegg.genes/sce:YDL182W
e_0154	LYS20 [nucleus]	http://identifiers.org/sgd/S000002341
e_0154	LYS20 [nucleus]	http://identifiers.org/uniprot/P48570
e_0155	VMA1 [Golgi membrane]	http://identifiers.org/kegg.genes/sce:YDL185W
e_0155	VMA1 [Golgi membrane]	http://identifiers.org/sgd/S000002344
e_0155	VMA1 [Golgi membrane]	http://identifiers.org/uniprot/P17255
e_0156	VMA1 [vacuolar membrane]	http://identifiers.org/kegg.genes/sce:YDL185W
e_0156	VMA1 [vacuolar membrane]	http://identifiers.org/sgd/S000002344
e_0156	VMA1 [vacuolar membrane]	http://identifiers.org/uniprot/P17255
e_0157	GGC1 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YDL198C
e_0157	GGC1 [mitochondrial membrane]	http://identifiers.org/sgd/S000002357
e_0157	GGC1 [mitochondrial membrane]	http://identifiers.org/uniprot/P38988
e_0158	HEM3 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL205C
e_0158	HEM3 [cytoplasm]	http://identifiers.org/sgd/S000002364
e_0158	HEM3 [cytoplasm]	http://identifiers.org/uniprot/P28789
e_0159	UGA4 [cell envelope]	http://identifiers.org/kegg.genes/sce:YDL210W
e_0159	UGA4 [cell envelope]	http://identifiers.org/sgd/S000002369
e_0159	UGA4 [cell envelope]	http://identifiers.org/uniprot/P32837
e_0160	GDH2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL215C
e_0160	GDH2 [cytoplasm]	http://identifiers.org/sgd/S000002374
e_0160	GDH2 [cytoplasm]	http://identifiers.org/uniprot/P33327
e_0161	GUD1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDL238C
e_0161	GUD1 [cytoplasm]	http://identifiers.org/sgd/S000002397
e_0161	GUD1 [cytoplasm]	http://identifiers.org/uniprot/Q07729
e_0162	HXT15 [cell envelope]	http://identifiers.org/kegg.genes/sce:YDL245C
e_0162	HXT15 [cell envelope]	http://identifiers.org/sgd/S000002404
e_0162	HXT15 [cell envelope]	http://identifiers.org/uniprot/P54854
e_0163	MPH2 [cell envelope]	http://identifiers.org/kegg.genes/sce:YDL247W
e_0163	MPH2 [cell envelope]	http://identifiers.org/sgd/S000002406
e_0163	MPH2 [cell envelope]	http://identifiers.org/uniprot/P0CD99
e_0164	NTH1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR001C
e_0164	NTH1 [cytoplasm]	http://identifiers.org/sgd/S000002408
e_0164	NTH1 [cytoplasm]	http://identifiers.org/uniprot/P32356
e_0165	TRP1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR007W
e_0165	TRP1 [cytoplasm]	http://identifiers.org/sgd/S000002414
e_0165	TRP1 [cytoplasm]	http://identifiers.org/uniprot/P00912
e_0166	KCS1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR017C
e_0166	KCS1 [cytoplasm]	http://identifiers.org/sgd/S000002424
e_0166	KCS1 [cytoplasm]	http://identifiers.org/uniprot/Q12494
e_0167	GCV1 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDR019C
e_0167	GCV1 [mitochondrion]	http://identifiers.org/sgd/S000002426
e_0167	GCV1 [mitochondrion]	http://identifiers.org/uniprot/P48015
e_0168	SES1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR023W
e_0168	SES1 [cytoplasm]	http://identifiers.org/sgd/S000002430
e_0168	SES1 [cytoplasm]	http://identifiers.org/uniprot/P07284
e_0169	ARO3 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR035W
e_0169	ARO3 [cytoplasm]	http://identifiers.org/sgd/S000002442
e_0169	ARO3 [cytoplasm]	http://identifiers.org/uniprot/P14843
e_0170	ARO3 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDR035W
e_0170	ARO3 [mitochondrion]	http://identifiers.org/sgd/S000002442
e_0170	ARO3 [mitochondrion]	http://identifiers.org/uniprot/P14843
e_0171	KRS1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR037W
e_0171	KRS1 [cytoplasm]	http://identifiers.org/sgd/S000002444
e_0171	KRS1 [cytoplasm]	http://identifiers.org/uniprot/P15180
e_0172	HEM13 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR044W
e_0172	HEM13 [cytoplasm]	http://identifiers.org/sgd/S000002451
e_0172	HEM13 [cytoplasm]	http://identifiers.org/uniprot/P11353
e_0173	BAP3 [cell envelope]	http://identifiers.org/kegg.genes/sce:YDR046C
e_0173	BAP3 [cell envelope]	http://identifiers.org/sgd/S000002453
e_0173	BAP3 [cell envelope]	http://identifiers.org/uniprot/P41815
e_0174	HEM12 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR047W
e_0174	HEM12 [cytoplasm]	http://identifiers.org/sgd/S000002454
e_0174	HEM12 [cytoplasm]	http://identifiers.org/uniprot/P32347
e_0175	TPI1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR050C
e_0175	TPI1 [cytoplasm]	http://identifiers.org/sgd/S000002457
e_0175	TPI1 [cytoplasm]	http://identifiers.org/uniprot/P00942
e_0177	LCB2 [endoplasmic reticulum]	http://identifiers.org/kegg.genes/sce:YDR062W
e_0177	LCB2 [endoplasmic reticulum]	http://identifiers.org/sgd/S000002469
e_0177	LCB2 [endoplasmic reticulum]	http://identifiers.org/uniprot/P40970
e_0179	TPS2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR074W
e_0179	TPS2 [cytoplasm]	http://identifiers.org/sgd/S000002481
e_0179	TPS2 [cytoplasm]	http://identifiers.org/uniprot/P31688
e_0181	GRX3 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR098C
e_0181	GRX3 [cytoplasm]	http://identifiers.org/sgd/S000002505
e_0181	GRX3 [cytoplasm]	http://identifiers.org/uniprot/Q03835
e_0182	ARO1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR127W
e_0182	ARO1 [cytoplasm]	http://identifiers.org/sgd/S000002534
e_0182	ARO1 [cytoplasm]	http://identifiers.org/uniprot/P08566
e_0183	YCF1 [vacuolar membrane]	http://identifiers.org/kegg.genes/sce:YDR135C
e_0183	YCF1 [vacuolar membrane]	http://identifiers.org/sgd/S000002542
e_0183	YCF1 [vacuolar membrane]	http://identifiers.org/uniprot/P39109
e_0184	EKI1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR147W
e_0184	EKI1 [cytoplasm]	http://identifiers.org/sgd/S000002554
e_0184	EKI1 [cytoplasm]	http://identifiers.org/uniprot/Q03764
e_0185	KGD2 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDR148C
e_0185	KGD2 [mitochondrion]	http://identifiers.org/sgd/S000002555
e_0185	KGD2 [mitochondrion]	http://identifiers.org/uniprot/P19262
e_0186	HOM2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR158W
e_0186	HOM2 [cytoplasm]	http://identifiers.org/sgd/S000002565
e_0186	HOM2 [cytoplasm]	http://identifiers.org/uniprot/P13663
e_0187	ARG82 [nucleus]	http://identifiers.org/kegg.genes/sce:YDR173C
e_0187	ARG82 [nucleus]	http://identifiers.org/sgd/S000002580
e_0187	ARG82 [nucleus]	http://identifiers.org/uniprot/P07250
e_0188	SDH4 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDR178W
e_0188	SDH4 [mitochondrion]	http://identifiers.org/sgd/S000002585
e_0188	SDH4 [mitochondrion]	http://identifiers.org/uniprot/P37298
e_0189	HST4 [nucleus]	http://identifiers.org/kegg.genes/sce:YDR191W
e_0189	HST4 [nucleus]	http://identifiers.org/sgd/S000002599
e_0189	HST4 [nucleus]	http://identifiers.org/uniprot/P53688
e_0190	CAB5 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDR196C
e_0190	CAB5 [mitochondrion]	http://identifiers.org/sgd/S000002604
e_0190	CAB5 [mitochondrion]	http://identifiers.org/uniprot/Q03941
e_0191	COQ4 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDR204W
e_0191	COQ4 [mitochondrion]	http://identifiers.org/sgd/S000002612
e_0191	COQ4 [mitochondrion]	http://identifiers.org/uniprot/O13525
e_0192	MSS4 [cell envelope]	http://identifiers.org/kegg.genes/sce:YDR208W
e_0192	MSS4 [cell envelope]	http://identifiers.org/sgd/S000002616
e_0192	MSS4 [cell envelope]	http://identifiers.org/uniprot/P38994
e_0193	MSS4 [nucleus]	http://identifiers.org/kegg.genes/sce:YDR208W
e_0193	MSS4 [nucleus]	http://identifiers.org/sgd/S000002616
e_0193	MSS4 [nucleus]	http://identifiers.org/uniprot/P38994
e_0194	ADK1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR226W
e_0194	ADK1 [cytoplasm]	http://identifiers.org/sgd/S000002634
e_0194	ADK1 [cytoplasm]	http://identifiers.org/uniprot/P07170
e_0195	HEM1 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDR232W
e_0195	HEM1 [mitochondrion]	http://identifiers.org/sgd/S000002640
e_0195	HEM1 [mitochondrion]	http://identifiers.org/uniprot/P09950
e_0196	LYS4 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDR234W
e_0196	LYS4 [mitochondrion]	http://identifiers.org/sgd/S000002642
e_0196	LYS4 [mitochondrion]	http://identifiers.org/uniprot/P49367
e_0197	FMN1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR236C
e_0197	FMN1 [cytoplasm]	http://identifiers.org/sgd/S000002644
e_0197	FMN1 [cytoplasm]	http://identifiers.org/uniprot/Q03778
e_0198	FMN1 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDR236C
e_0198	FMN1 [mitochondrion]	http://identifiers.org/sgd/S000002644
e_0198	FMN1 [mitochondrion]	http://identifiers.org/uniprot/Q03778
e_0199	CTA1 [peroxisome]	http://identifiers.org/kegg.genes/sce:YDR256C
e_0199	CTA1 [peroxisome]	http://identifiers.org/sgd/S000002664
e_0199	CTA1 [peroxisome]	http://identifiers.org/uniprot/P15202
e_0200	EXG2 [extracellular]	http://identifiers.org/kegg.genes/sce:YDR261C
e_0200	EXG2 [extracellular]	http://identifiers.org/sgd/S000002669
e_0200	EXG2 [extracellular]	http://identifiers.org/uniprot/P52911
e_0201	MSW1 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YDR268W
e_0201	MSW1 [mitochondrion]	http://identifiers.org/sgd/S000002676
e_0201	MSW1 [mitochondrion]	http://identifiers.org/uniprot/P04803
e_0202	GLO2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR272W
e_0202	GLO2 [cytoplasm]	http://identifiers.org/sgd/S000002680
e_0202	GLO2 [cytoplasm]	http://identifiers.org/uniprot/Q05584
e_0204	INM2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YDR287W
e_0204	INM2 [cytoplasm]	http://identifiers.org/sgd/S000002695
e_0204	INM2 [cytoplasm]	http://identifiers.org/uniprot/Q05533
e_0205	DPL1 [endoplasmic reticulum]	http://identifiers.org/kegg.genes/sce:YDR294C
e_0205	DPL1 [endoplasmic reticulum]	http://identifiers.org/sgd/S000002702
e_0205	DPL1 [endoplasmic reticulum]	http://identifiers.org/uniprot/Q05567
